SampleID,5-7N15,A17,Abiotrophia,Acholeplasma,Achromobacter,Acidovorax,Acinetobacter,Actinobacillus,Actinomadura,Actinomyces,Actinomycetospora,Actinoplanes,Actinotalea,Adhaeribacter,Adlercreutzia,Aerococcus,Aeromicrobium,Aeromonas,AF12,Afipia,Aggregatibacter,Agrobacterium,Agrococcus,Agromyces,Akkermansia,Alishewanella,Alistipes,Alkaliphilus,Alkanindiges,Allobaculum,Alloiococcus,Amaricoccus,Ammoniphilus,Anaerobacillus,Anaerococcus,Anaeroplasma,Anaerostipes,Anoxybacillus,Ardenscatena,Arthrobacter,Asticcacaulis,Atopobium,Azospira,Azospirillum,B-42,Bacillus,Bacteroides,Balneimonas,Bdellovibrio,Bifidobacterium,Blastococcus,Blastomonas,Blautia,Brachybacterium,Bradyrhizobium,Brevibacillus,Brevibacterium,Brevundimonas,Burkholderia,Butyrivibrio,Caldicoprobacter,Caloramator,Candidatus Koribacter,Candidatus Nitrososphaera,Candidatus Rhabdochlamydia,Candidatus Xiphinematobacter,Capnocytophaga,Carnobacterium,Catonella,Caulobacter,Cellulomonas,Cellvibrio,CF231,Chthoniobacter,Citricoccus,Cloacibacterium,Clostridium,Cohnella,Collinsella,Comamonas,Conchiformibius,Coprococcus,Corynebacterium,Cryocola,Cryptosporangium,Cupriavidus,Cytophaga,DA101,Dactylosporangium,Dechloromonas,Dehalobacterium,Deinococcus,Denitrobacter,Dermacoccus,Desemzia,Desulfomicrobium,Desulfovibrio,Devosia,Dialister,Dietzia,Dorea,Eikenella,Elizabethkingia,Enhydrobacter,Enterobacter,Enterococcus,Epulopiscium,Erysipelothrix,Ethanoligenens,Exiguobacterium,Faecalibacterium,Finegoldia,Flavobacterium,Friedmanniella,Fusobacterium,Gardnerella,Gemmata,Gemmiger,Geodermatophilus,Georgenia,Gluconobacter,Gordonia,Guggenheimella,GW-34,Haemophilus,Haliangium,Halomonas,Herbaspirillum,HTCC,Hylemonella,Hymenobacter,Hyphomicrobium,Iamia,Janthinobacterium,Jeotgalicoccus,JG37-AG-70,Johnsonella,Jonesia,Jonquetella,Kaistobacter,Kineococcus,Kineosporia,Kocuria,Kytococcus,Lachnoanaerobaculum,Lactobacillus,Lactococcus,Lautropia,Leadbetterella,Lentzea,Leptotrichia,Leucobacter,Leuconostoc,Luteibacter,Luteimonas,Lysobacter,Macrococcus,Massilia,Mesorhizobium,Methanobrevibacter,Methylotenera,Microbacterium,Microbispora,Micrococcus,Microlunatus,Micromonospora,Mobiluncus,Modestobacter,Mogibacterium,Moraxella,Morganella,Mucilaginibacter,Mycobacterium,N09,Neisseria,Nesterenkonia,Nitrosopumilus,Nitrosovibrio,Nitrospira,Nocardioides,Nocardiopsis,Novosphingobium,Ochrobactrum,Odoribacter,Olivibacter,Oribacterium,Ornithinicoccus,Oryzihumus,Oscillospira,Paenibacillus,Paludibacter,Parabacteroides,Paracoccus,Parasegitibacter,Pediococcus,Pedobacter,Pedomicrobium,Pelistega,Peptococcus,Peptoniphilus,Petrobacter,ph2,Phascolarctobacterium,Phenylobacterium,Photobacterium,Phyllobacterium,Pimelobacter,Pirellula,Planctomyces,planctomycete,Planomicrobium,Plesiocystis,Porphyromonas,Prevotella,Propionibacterium,Propionicimonas,Prosthecobacter,Proteus,Providencia,PSB-M-3,Pseudobutyrivibrio,Pseudochrobactrum,Pseudomonas,Pseudonocardia,Pseudoxanthomonas,Psychrilyobacter,Psychrobacter,Psychromonas,rc4-4,Rheinheimera,Rhizobium,Rhodobacter,Rhodococcus,Rhodopila,Rhodoplanes,Rickettsia,Roseburia,Roseomonas,Rothia,Rubellimicrobium,Rubrivivax,Ruminobacter,Ruminococcus,Saccharomonospora,Saccharopolyspora,Saccharothrix,Salinicoccus,Schlegelella,Sedimentibacter,Sediminibacterium,Selenomonas,Serinicoccus,Serratia,Shewanella,Shinella,Skermanella,Sneathia,Solibacillus,Solirubrobacter,Sorangium,Sphingobacterium,Sphingobium,Sphingopyxis,Spirosoma,Sporosarcina,Staphylococcus,Stenotrophomonas,Steroidobacter,Streptococcus,Streptomyces,Succinivibrio,Sulfuritalea,Sutterella,Tannerella,Tepidimonas,Terriglobus,TG5,Thermicanus,Thermoanaerobacterium,Thermomonas,Tissierella_Soehngenia,Treponema,Truepera,Trueperella,Tuberibacillus,Turicibacter,Uliginosibacterium,Ureibacillus,vadinHB04,Vagococcus,Veillonella,Vibrio,Virgisporangium,Vogesella,WAL_1855D,Wautersiella,Weissella,Xanthobacter,Xanthomonas,Xylanimicrobium,Xylella,Yaniella,Zoogloea,24838,Eubacterium,Grand Total
LKMB005_030,0.023725174,0,0,0,0,0,0.019108964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146162104,0,0,0,0,0,0,0,0,0,0,0.005689748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010466989,0,0,0,0,0,0,0.02345679,0,0,0,0,0,0,0,0,0,0,0,0,0.016532475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009554482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.698013956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032689211,0,0.014600107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
LKMB005_031,0.016988964,0,0,0,0,0,0.026416551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07928183,0,0,0,0,0,0,0.006081277,0,0,0,0,0.011229448,0,0,0,0,0,0.004922938,0,0,0,0,0,0,0,0,0,0,0,0,0.006724798,0,0,0.006531742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008172721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007754432,0.002477557,0,0,0,0,0,0.123749155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00875189,0,0,0,0,0.006853502,0,0,0.017696837,0,0,0,0,0,0,0,0,0,0,0,0,0.006950031,0,0,0.008912771,0,0.005856044,0,0,0,0,0,0,0,0,0.605264005,0,0,0,0,0,0,0,0,0,0.002831494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006049101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027253129,0,0.003249783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
LKMB005_032,0.017520342,0,0,0,0.000467625,0.002649874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00056115,0,0,0,0,0,0,0,0.047822427,0,0,0,0,0,0,0,0,0,0,0,0.022508339,0,0,0,0,0,0.010599495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022757739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008386071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006047947,0,0,0,0,0,0,0.141004458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015026343,0,0,0,0,0,0,0,0,0.005206223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012033544,0,0,0,0,0,0.01088007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.585653272,0,0,0,0,0,0,0,0.006671447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01075537,0,0,0,0,0,0,0,0,0,0,0.011877669,0,0,0,0,0,0.054899149,0,0.000342925,0.006328522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
LKMB005_033,0,0,0,0,0,0,0.012753434,0,0,0,0,0,0,0,0,0,0,0,0,0.0029431,0,0,0,0,0,0,0,0,0,0.000981033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.072269457,0,0,0,0,0,0,0,0,0,0,0,0.028122956,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010137345,0,0.006540222,0,0,0,0,0,0.009156311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002616089,0,0,0,0,0,0,0,0,0.003924133,0,0,0,0,0,0,0,0,0,0,0,0,0.0029431,0,0,0,0,0,0,0.091563113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0117724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013734467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.713211249,0,0,0,0,0,0,0.003924133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013407456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
LKMB005_034,0,0,0,0,0,0,0,0,0,0.00363901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.074235808,0,0,0,0,0,0,0,0,0,0,0,0.017224648,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009218826,0,0,0,0.008491024,0,0,0.005094614,0,0,0.018195051,0.012130034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006065017,0,0,0,0.005094614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148714216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01067443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014070839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.649199418,0,0,0,0,0,0,0,0.003881611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004609413,0,0.009461426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
LKMB005_035,0,0,0,0,0,0,0.021195081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.089229438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000556139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011864302,0,0,0,0,0.016498795,0,0.062287586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011308163,0,0,0,0,0,0.006982636,0,0,0,0,0,0.009639745,0,0,0,0,0.001977384,0,0,0.001483038,0,0,0,0,0,0,0,0,0,0,0,0,0.012420441,0,0,0,0,0,0,0,0,0,0,0,0,0,0.64981771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016375209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008403881,0,0.069084842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01087561,0,0,0,1
LKMB005_036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005926776,0,0,0,0,0,0,0,0.088423669,0,0,0,0,0,0,0,0,0,0,0,0.010324061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008412198,0,0,0,0,0,0,0.014434566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013861008,0,0,0,0,0,0,0,0,0,0,0.010037281,0,0,0,0,0,0,0,0,0,0,0,0.004588471,0,0,0,0,0,0,0.154765319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001720677,0,0.015868464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004206099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.576713507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010419654,0,0,0,0,0,0,0,0,0,0,0,0.006404741,0,0.003250167,0.070643342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
LKMB005_037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009805356,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020049759,0,0,0,0,0,0,0,0.060441973,0,0,0,0,0,0,0,0,0,0,0,0.017122786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003073321,0.007902825,0,0,0.003805064,0,0,0.009219962,0,0,0,0,0.008780916,0,0,0,0,0,0,0,0,0,0,0,0.006878384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009951705,0.006000293,0,0,0,0,0,0.101419581,0,0,0,0,0,0,0,0,0,0,0,0.015805649,0,0,0,0,0,0,0,0,0.013025026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004244109,0,0,0,0,0,0,0,0,0,0.007902825,0,0,0,0,0,0,0,0,0,0.011707888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000731743,0,0,0,0,0,0,0,0.623298697,0,0,0,0.001756183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017269135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006000293,0.033806527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
LKMB005_038,0,0,0,0,0,0,0.012471655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.081632653,0,0,0,0,0,0,0,0,0,0,0,0.008314437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01095994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10808768,0,0,0,0,0,0,0,0,0,0,0,0.009448224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01814059,0,0,0,0,0,0,0.030990174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003401361,0,0,0,0,0,0,0,0,0,0.639455782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016628874,0,0,0,0,0,0,0,0,0,0,0,0.004535147,0,0,0,0.013227513,0.020030234,0.007936508,0.014739229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
LKMB005_039,0,0,0,0,0,0,0.057479735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.062883812,0.005404078,0,0,0,0,0,0,0,0,0,0,0.011299435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005404078,0,0,0,0.016949153,0,0,0,0,0.017440432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002702039,0,0,0,0,0,0,0,0.003684598,0,0,0,0,0,0,0,0,0,0,0,0,0.019651191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008843036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006386637,0,0,0,0,0,0,0,0,0,0,0,0.006386637,0,0,0,0,0,0,0,0,0,0.673790224,0,0,0,0,0,0,0,0,0,0,0,0.009334316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001228199,0,0,0,0.053549496,0.026283468,0,0,0,0,0,0.011299435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
LKMB005_040,0,0,0,0,0,0,0.048372376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009735321,0,0,0,0,0,0,0,0,0,0,0,0.08731366,0,0,0,0,0,0,0,0,0,0,0,0.018253727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005171889,0,0.017036812,0.015211439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009431092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.092789778,0,0,0,0,0,0,0,0,0.005780347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006693033,0,0,0,0,0.004563432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007909948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001216915,0,0,0,0,0,0,0,0.599330697,0,0,0,0,0,0,0,0.009735321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003954974,0,0,0,0,0,0,0,0,0,0,0,0.00486766,0,0.005171889,0,0.005780347,0.041679343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
LKMB005_041,0,0,0,0,0,0,0.029814172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103532775,0,0,0,0,0,0,0,0,0.010618746,0,0,0.014907086,0.00398203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009087196,0,0,0.013273433,0,0,0,0.010720849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00673882,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013579743,0,0,0,0,0,0,0.06412089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00490096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013171329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001735757,0.005717786,0,0,0,0,0,0,0,0.599652849,0,0,0,0,0,0,0,0,0,0,0,0,0,0.055237901,0,0,0,0,0,0,0,0,0,0,0,0,0.00551358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025423729,0.00827037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
LKMB005_042,0,0,0,0,0.015577487,0,0.005548146,0,0,0.002240597,0,0,0,0,0,0.000640171,0,0,0,0,0,0.003147506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.043211523,0,0,0,0,0,0,0,0,0,0,0,0.031101627,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008482262,0,0,0,0,0,0,0,0.021872499,0,0,0.023793011,0,0,0,0.005601494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000853561,0,0,0,0,0,0,0,0.001867165,0,0,0,0,0,0,0,0,0,0,0,0.006881835,0,0,0,0,0,0.228220859,0.005281408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002293945,0,0,0,0.003467591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007522006,0,0,0,0,0,0.024059749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005974927,0,0,0,0.002240597,0,0,0,0,0,0,0.000533476,0.459695919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008322219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010722859,0.055801547,0,0.001333689,0,0,0,0.013710323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
LKMB005_043,0,0,0,0,0.010277972,0,0.012205092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03725765,0,0,0.002686288,0,0,0,0,0,0.002219108,0,0,0.026804485,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001401542,0,0,0,0,0,0,0,0.034571362,0,0.001051156,0.002102313,0.000700771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00216071,0,0,0,0,0.001051156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005080589,0,0,0,0,0,0.29998832,0,0,0,0,0,0,0,0,0,0,0,0.00794207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000525578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.058864751,0,0,0,0,0,0,0,0,0,0.002744686,0,0,0,0,0,0,0,0.001401542,0,0,0,0,0,0,0,0.014774585,0.393774819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007766877,0,0,0,0.001459939,0,0,0,0,0,0,0.001459939,0,0,0,0,0,0.054660126,0,0.013489839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001576734,0,0,0,0,0,0,1
LKMB005_049,0,0,0,0,0.009009964,0.001059996,0.007207971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003815985,0,0,0,0,0.002119992,0,0,0,0,0,0,0,0.060525758,0,0,0,0,0,0,0,0,0.005617978,0,0,0.013143947,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00498198,0,0,0,0.008373967,0,0,0,0.008161967,0,0,0.003603986,0,0,0.002331991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.059571762,0,0,0,0,0,0,0,0,0,0,0,0.005617978,0,0,0,0,0,0,0,0,0,0.005723977,0,0,0,0.006995972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027135891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002967988,0.001059996,0,0,0,0,0,0,0,0.706699173,0.000953996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008585966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041445834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003285987,0,0,0,0,0,0,0,0,0,0,1
LKMB005_050,0,0,0,0,0,0,0.011966749,0,0,0,0,0,0,0.009043574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.077738193,0,0,0,0,0,0,0,0,0.011601352,0,0,0,0.001552937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009865717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002466429,0,0,0,0,0.001461588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137023842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002466429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00237508,0,0,0,0.695076277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008495478,0.028866356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
